"deletion_rate"	"predictability_weight"	"Noun"	"Condition"	"SurprisalLogLikRatio"
"3000"	0.6	0.25	"speculation"	"u"	-6.87272806167603
"3001"	0.6	0.25	"statement"	"g"	-10.1600699424744
"3002"	0.6	0.25	"statement"	"u"	-7.36485929489132
"3003"	0.6	0.25	"story"	"g"	-8.95593738555908
"3004"	0.6	0.25	"story"	"u"	-7.21436233520507
"3005"	0.6	0.25	"suggestion"	"g"	-9.46928286552429
"3006"	0.6	0.25	"suggestion"	"u"	-7.99612016677857
"3007"	0.6	0.25	"suspicion"	"g"	-9.4620144367218
"3008"	0.6	0.25	"suspicion"	"u"	-6.72747654914855
"3009"	0.6	0.25	"thought"	"g"	-9.76912689208984
"3010"	0.6	0.25	"thought"	"u"	-7.49071402549744
"3011"	0.6	0.25	"truth"	"g"	-10.1472296714783
"3012"	0.6	0.25	"truth"	"u"	-6.35202069282532
"3013"	0.6	0.25	"understanding"	"g"	-8.55925297737122
"3014"	0.6	0.25	"understanding"	"u"	-8.09699268341065
"3015"	0.6	0.25	"view"	"g"	-9.91045784950257
"3016"	0.6	0.25	"view"	"u"	-7.79610605239869
"3017"	0.6	0.5	"accusation"	"g"	-8.72654259204866
"3018"	0.6	0.5	"accusation"	"u"	-7.72408552169799
"3019"	0.6	0.5	"admission"	"g"	-8.18741139769555
"3020"	0.6	0.5	"admission"	"u"	-7.73286790847779
"3021"	0.6	0.5	"allegation"	"g"	-7.87764903903006
"3022"	0.6	0.5	"allegation"	"u"	-7.41386697888375
"3023"	0.6	0.5	"announcement"	"g"	-8.99489310383797
"3024"	0.6	0.5	"announcement"	"u"	-7.66954959630966
"3025"	0.6	0.5	"assertion"	"g"	-9.29882627725599
"3026"	0.6	0.5	"assertion"	"u"	-7.5926874101162
"3027"	0.6	0.5	"assessment"	"g"	-8.09488955140113
"3028"	0.6	0.5	"assessment"	"u"	-7.3831468641758
"3029"	0.6	0.5	"assumption"	"g"	-9.51015436649324
"3030"	0.6	0.5	"assumption"	"u"	-7.55748857259751
"3031"	0.6	0.5	"assurance"	"g"	-8.9898053407669
"3032"	0.6	0.5	"assurance"	"u"	-7.33513225317002
"3033"	0.6	0.5	"belief"	"g"	-9.32927492260933
"3034"	0.6	0.5	"belief"	"u"	-7.04447914361952
"3035"	0.6	0.5	"certainty"	"g"	-8.23074045777325
"3036"	0.6	0.5	"certainty"	"u"	-7.51816110014916
"3037"	0.6	0.5	"claim"	"g"	-8.12668451666835
"3038"	0.6	0.5	"claim"	"u"	-6.92780683636665
"3039"	0.6	0.5	"complaint"	"g"	-8.39783421158789
"3040"	0.6	0.5	"complaint"	"u"	-7.24734793305398
"3041"	0.6	0.5	"concern"	"g"	-9.0510516166687
"3042"	0.6	0.5	"concern"	"u"	-6.61167366504669
"3043"	0.6	0.5	"conclusion"	"g"	-8.71016275882724
"3044"	0.6	0.5	"conclusion"	"u"	-6.57669515609741
"3045"	0.6	0.5	"confirmation"	"g"	-8.81301188468935
"3046"	0.6	0.5	"confirmation"	"u"	-7.75366441607476
"3047"	0.6	0.5	"conjecture"	"g"	-8.40777415037156
"3048"	0.6	0.5	"conjecture"	"u"	-6.99082792997364
"3049"	0.6	0.5	"contention"	"g"	-8.04834905266763
"3050"	0.6	0.5	"contention"	"u"	-7.2754900574684
"3051"	0.6	0.5	"conviction"	"g"	-8.5064903497696
"3052"	0.6	0.5	"conviction"	"u"	-7.85453669428826
"3053"	0.6	0.5	"declaration"	"g"	-9.19236978888513
"3054"	0.6	0.5	"declaration"	"u"	-6.77031121850013
"3055"	0.6	0.5	"disclosure"	"g"	-7.98072883486746
"3056"	0.6	0.5	"disclosure"	"u"	-7.90502427220343
"3057"	0.6	0.5	"evidence"	"g"	-8.48549225926401
"3058"	0.6	0.5	"evidence"	"u"	-7.11341754794121
"3059"	0.6	0.5	"fact"	"g"	-8.64928418397903
"3060"	0.6	0.5	"fact"	"u"	-7.04807136654854
"3061"	0.6	0.5	"feeling"	"g"	-8.764885276556
"3062"	0.6	0.5	"feeling"	"u"	-7.01374543905258
"3063"	0.6	0.5	"finding"	"g"	-8.18035057187081
"3064"	0.6	0.5	"finding"	"u"	-7.13214589357376
"3065"	0.6	0.5	"guess"	"g"	-8.65486124157905
"3066"	0.6	0.5	"guess"	"u"	-6.82243974208832
"3067"	0.6	0.5	"idea"	"g"	-8.40074285864832
"3068"	0.6	0.5	"idea"	"u"	-7.16671080589293
"3069"	0.6	0.5	"impression"	"g"	-9.71242454648017
"3070"	0.6	0.5	"impression"	"u"	-7.1967196881771
"3071"	0.6	0.5	"indication"	"g"	-9.00929427146911
"3072"	0.6	0.5	"indication"	"u"	-7.21948592066764
"3073"	0.6	0.5	"information"	"g"	-8.26363176107407
"3074"	0.6	0.5	"information"	"u"	-7.17454884648324
"3075"	0.6	0.5	"insinuation"	"g"	-7.38048782944679
"3076"	0.6	0.5	"insinuation"	"u"	-7.45052192807197
"3077"	0.6	0.5	"intuition"	"g"	-8.69085466861725
"3078"	0.6	0.5	"intuition"	"u"	-8.07017613649367
"3079"	0.6	0.5	"message"	"g"	-8.87906736135484
"3080"	0.6	0.5	"message"	"u"	-7.63127012252807
"3081"	0.6	0.5	"myth"	"g"	-8.43716767430308
"3082"	0.6	0.5	"myth"	"u"	-7.33031458854674
"3083"	0.6	0.5	"news"	"g"	-8.00781899690628
"3084"	0.6	0.5	"news"	"u"	-6.33070544600486
"3085"	0.6	0.5	"notion"	"g"	-8.95452132821082
"3086"	0.6	0.5	"notion"	"u"	-7.97644342184067
"3087"	0.6	0.5	"observation"	"g"	-8.55536684393883
"3088"	0.6	0.5	"observation"	"u"	-7.3149565577507
"3089"	0.6	0.5	"opinion"	"g"	-8.62969031929974
"3090"	0.6	0.5	"opinion"	"u"	-7.49933220148086
"3091"	0.6	0.5	"perception"	"g"	-8.06442922353744
"3092"	0.6	0.5	"perception"	"u"	-7.12214158177376
"3093"	0.6	0.5	"prediction"	"g"	-7.9075025320053
"3094"	0.6	0.5	"prediction"	"u"	-7.88636015057563
"3095"	0.6	0.5	"presumption"	"g"	-8.5368024408817
"3096"	0.6	0.5	"presumption"	"u"	-6.65687216520307
"3097"	0.6	0.5	"proof"	"g"	-8.17008289694785
"3098"	0.6	0.5	"proof"	"u"	-6.97168607711793
"3099"	0.6	0.5	"realization"	"g"	-8.74387681484222
"3100"	0.6	0.5	"realization"	"u"	-7.93076847195626
"3101"	0.6	0.5	"recognition"	"g"	-8.69294390082361
"3102"	0.6	0.5	"recognition"	"u"	-6.83117766380308
"3103"	0.6	0.5	"remark"	"g"	-8.59168192744255
"3104"	0.6	0.5	"remark"	"u"	-7.16996352076529
"3105"	0.6	0.5	"reminder"	"g"	-8.82393634319303
"3106"	0.6	0.5	"reminder"	"u"	-7.30753148794175
"3107"	0.6	0.5	"report"	"g"	-7.98804825544357
"3108"	0.6	0.5	"report"	"u"	-7.26819900870323
"3109"	0.6	0.5	"revelation"	"g"	-7.69290453195574
"3110"	0.6	0.5	"revelation"	"u"	-7.05025393962861
"3111"	0.6	0.5	"rumor"	"g"	-7.5526770055294
"3112"	0.6	0.5	"rumor"	"u"	-7.13486639857291
"3113"	0.6	0.5	"sense"	"g"	-8.45439776778221
"3114"	0.6	0.5	"sense"	"u"	-6.44190771579741
"3115"	0.6	0.5	"speculation"	"g"	-8.53956106305123
"3116"	0.6	0.5	"speculation"	"u"	-7.32879067659378
"3117"	0.6	0.5	"statement"	"g"	-9.03516751527787
"3118"	0.6	0.5	"statement"	"u"	-7.58971269130706
"3119"	0.6	0.5	"story"	"g"	-7.96661990880968
"3120"	0.6	0.5	"story"	"u"	-6.85833064913751
"3121"	0.6	0.5	"suggestion"	"g"	-8.41707053780555
"3122"	0.6	0.5	"suggestion"	"u"	-7.80115432739256
"3123"	0.6	0.5	"suspicion"	"g"	-8.55062526464462
"3124"	0.6	0.5	"suspicion"	"u"	-7.05562199354172
"3125"	0.6	0.5	"thought"	"g"	-8.03542482852936
"3126"	0.6	0.5	"thought"	"u"	-7.4577206492424
"3127"	0.6	0.5	"truth"	"g"	-8.50398346781732
"3128"	0.6	0.5	"truth"	"u"	-7.26022760272026
"3129"	0.6	0.5	"understanding"	"g"	-8.57744807004927
"3130"	0.6	0.5	"understanding"	"u"	-7.50181640386582
"3131"	0.6	0.5	"view"	"g"	-7.89926454424858
"3132"	0.6	0.5	"view"	"u"	-6.88432384729384
"3133"	0.6	0.75	"accusation"	"g"	-11.5444762557745
"3134"	0.6	0.75	"accusation"	"u"	-9.7004895478487
"3135"	0.6	0.75	"admission"	"g"	-11.0804574117064
"3136"	0.6	0.75	"admission"	"u"	-9.85131275355816
"3137"	0.6	0.75	"allegation"	"g"	-11.6510504409671
"3138"	0.6	0.75	"allegation"	"u"	-9.63606570363044
"3139"	0.6	0.75	"announcement"	"g"	-11.9815905764699
"3140"	0.6	0.75	"announcement"	"u"	-10.0240901529789
"3141"	0.6	0.75	"assertion"	"g"	-12.3478102460504
"3142"	0.6	0.75	"assertion"	"u"	-9.7467824190855
"3143"	0.6	0.75	"assessment"	"g"	-11.0201671645045
"3144"	0.6	0.75	"assessment"	"u"	-9.69785080552102
"3145"	0.6	0.75	"assumption"	"g"	-11.9440635815263
"3146"	0.6	0.75	"assumption"	"u"	-9.76248705089093
"3147"	0.6	0.75	"assurance"	"g"	-11.1546261906624
"3148"	0.6	0.75	"assurance"	"u"	-9.50144420266151
"3149"	0.6	0.75	"belief"	"g"	-11.8285553902388
"3150"	0.6	0.75	"belief"	"u"	-9.97736611664295
"3151"	0.6	0.75	"certainty"	"g"	-10.8087842166424
"3152"	0.6	0.75	"certainty"	"u"	-9.58491614162922
"3153"	0.6	0.75	"claim"	"g"	-11.4031251817942
"3154"	0.6	0.75	"claim"	"u"	-9.57346324324607
"3155"	0.6	0.75	"complaint"	"g"	-11.4529778957367
"3156"	0.6	0.75	"complaint"	"u"	-9.59663946628571
"3157"	0.6	0.75	"concern"	"g"	-11.1301629170776
"3158"	0.6	0.75	"concern"	"u"	-9.28137233555317
"3159"	0.6	0.75	"conclusion"	"g"	-11.7339377552271
"3160"	0.6	0.75	"conclusion"	"u"	-9.78746361732483
"3161"	0.6	0.75	"confirmation"	"g"	-11.451048232615
"3162"	0.6	0.75	"confirmation"	"u"	-9.49262290894985
"3163"	0.6	0.75	"conjecture"	"g"	-11.3350061401725
"3164"	0.6	0.75	"conjecture"	"u"	-9.55358871519566
"3165"	0.6	0.75	"contention"	"g"	-11.5300162881613
"3166"	0.6	0.75	"contention"	"u"	-9.63047583103178
"3167"	0.6	0.75	"conviction"	"g"	-11.4206788390875
"3168"	0.6	0.75	"conviction"	"u"	-9.91862626075744
"3169"	0.6	0.75	"declaration"	"g"	-11.7572874799371
"3170"	0.6	0.75	"declaration"	"u"	-9.3819452047348
"3171"	0.6	0.75	"disclosure"	"g"	-11.1463233083487
"3172"	0.6	0.75	"disclosure"	"u"	-9.65515383780004
"3173"	0.6	0.75	"evidence"	"g"	-11.5139396637678
"3174"	0.6	0.75	"evidence"	"u"	-9.86886435449123
"3175"	0.6	0.75	"fact"	"g"	-11.8586693555117
"3176"	0.6	0.75	"fact"	"u"	-9.61712193191052
"3177"	0.6	0.75	"feeling"	"g"	-11.3928992003202
"3178"	0.6	0.75	"feeling"	"u"	-9.37491450905799
"3179"	0.6	0.75	"finding"	"g"	-11.0540443360806
"3180"	0.6	0.75	"finding"	"u"	-9.46742425560952
"3181"	0.6	0.75	"guess"	"g"	-11.3160468041897
"3182"	0.6	0.75	"guess"	"u"	-9.07514461576939
"3183"	0.6	0.75	"idea"	"g"	-11.8821936771274
"3184"	0.6	0.75	"idea"	"u"	-9.97845999598503
"3185"	0.6	0.75	"impression"	"g"	-12.2112222388387
"3186"	0.6	0.75	"impression"	"u"	-10.0220289647579
"3187"	0.6	0.75	"indication"	"g"	-11.9167199581861
"3188"	0.6	0.75	"indication"	"u"	-9.85149250626565
"3189"	0.6	0.75	"information"	"g"	-10.9609022736549
"3190"	0.6	0.75	"information"	"u"	-9.54077081084251
"3191"	0.6	0.75	"insinuation"	"g"	-10.4340326413512
"3192"	0.6	0.75	"insinuation"	"u"	-9.00879630148411
"3193"	0.6	0.75	"intuition"	"g"	-11.4541985616088
"3194"	0.6	0.75	"intuition"	"u"	-9.56648035049439
"3195"	0.6	0.75	"message"	"g"	-11.7457449138164
"3196"	0.6	0.75	"message"	"u"	-9.45600768625737
"3197"	0.6	0.75	"myth"	"g"	-11.1503804028034
"3198"	0.6	0.75	"myth"	"u"	-9.34757375419139
"3199"	0.6	0.75	"news"	"g"	-11.1347830742598
"3200"	0.6	0.75	"news"	"u"	-8.98263261914253
"3201"	0.6	0.75	"notion"	"g"	-12.1798644959926
"3202"	0.6	0.75	"notion"	"u"	-9.57508706748487
"3203"	0.6	0.75	"observation"	"g"	-11.2185184955597
"3204"	0.6	0.75	"observation"	"u"	-9.5539433926344
"3205"	0.6	0.75	"opinion"	"g"	-11.916939035058
"3206"	0.6	0.75	"opinion"	"u"	-9.96832149922848
"3207"	0.6	0.75	"perception"	"g"	-11.7425642311573
"3208"	0.6	0.75	"perception"	"u"	-9.96091481745243
"3209"	0.6	0.75	"prediction"	"g"	-12.026708945632
"3210"	0.6	0.75	"prediction"	"u"	-9.78865089714527
"3211"	0.6	0.75	"presumption"	"g"	-12.0145644024014
"3212"	0.6	0.75	"presumption"	"u"	-9.79273278713225
"3213"	0.6	0.75	"proof"	"g"	-11.145398132503
"3214"	0.6	0.75	"proof"	"u"	-9.65085197687149
"3215"	0.6	0.75	"realization"	"g"	-11.6738677173853
"3216"	0.6	0.75	"realization"	"u"	-9.86038303077221
"3217"	0.6	0.75	"recognition"	"g"	-11.2171346545219
"3218"	0.6	0.75	"recognition"	"u"	-9.35793079137802
"3219"	0.6	0.75	"remark"	"g"	-11.5319878607988
"3220"	0.6	0.75	"remark"	"u"	-9.46432105898857
"3221"	0.6	0.75	"reminder"	"g"	-11.7958870008588
"3222"	0.6	0.75	"reminder"	"u"	-9.78398799598218
"3223"	0.6	0.75	"report"	"g"	-11.108244933188
"3224"	0.6	0.75	"report"	"u"	-9.3787381619215
"3225"	0.6	0.75	"revelation"	"g"	-11.3436395078898
"3226"	0.6	0.75	"revelation"	"u"	-9.58791243731976
"3227"	0.6	0.75	"rumor"	"g"	-11.4269093126059
"3228"	0.6	0.75	"rumor"	"u"	-9.47387531101704
"3229"	0.6	0.75	"sense"	"g"	-11.3870001584292
"3230"	0.6	0.75	"sense"	"u"	-9.54927906095982
"3231"	0.6	0.75	"speculation"	"g"	-10.8378224819899
"3232"	0.6	0.75	"speculation"	"u"	-9.38862187862396
"3233"	0.6	0.75	"statement"	"g"	-11.7562728822231
"3234"	0.6	0.75	"statement"	"u"	-9.60421642363071
"3235"	0.6	0.75	"story"	"g"	-11.0398226454854
"3236"	0.6	0.75	"story"	"u"	-8.90194216072559
"3237"	0.6	0.75	"suggestion"	"g"	-11.8257119804621
"3238"	0.6	0.75	"suggestion"	"u"	-9.76023322045802
"3239"	0.6	0.75	"suspicion"	"g"	-11.2458302080631
"3240"	0.6	0.75	"suspicion"	"u"	-9.4566029727459
"3241"	0.6	0.75	"thought"	"g"	-11.3949789479375
"3242"	0.6	0.75	"thought"	"u"	-9.80342426598074
"3243"	0.6	0.75	"truth"	"g"	-11.2413933798671
"3244"	0.6	0.75	"truth"	"u"	-9.57621696293354
"3245"	0.6	0.75	"understanding"	"g"	-11.9676504582167
"3246"	0.6	0.75	"understanding"	"u"	-9.95485201179981
"3247"	0.6	0.75	"view"	"g"	-11.3397517204285
"3248"	0.6	0.75	"view"	"u"	-9.4693151384592
"3249"	0.6	1	"accusation"	"g"	-13.6167850345373
"3250"	0.6	1	"accusation"	"u"	-11.0227696120739
"3251"	0.6	1	"admission"	"g"	-13.1422945559025
"3252"	0.6	1	"admission"	"u"	-10.9950979471207
"3253"	0.6	1	"allegation"	"g"	-14.226162314415
"3254"	0.6	1	"allegation"	"u"	-10.8936241388321
"3255"	0.6	1	"announcement"	"g"	-14.2764100134373
"3256"	0.6	1	"announcement"	"u"	-10.9468131184578
"3257"	0.6	1	"assertion"	"g"	-14.1174507588148
"3258"	0.6	1	"assertion"	"u"	-11.3542538106442
"3259"	0.6	1	"assessment"	"g"	-13.3894599974155
"3260"	0.6	1	"assessment"	"u"	-11.0564081192016
"3261"	0.6	1	"assumption"	"g"	-13.8495179861784
"3262"	0.6	1	"assumption"	"u"	-10.7391116440296
"3263"	0.6	1	"assurance"	"g"	-13.5713770389557
"3264"	0.6	1	"assurance"	"u"	-10.8560634374619
"3265"	0.6	1	"belief"	"g"	-13.291019409895
"3266"	0.6	1	"belief"	"u"	-11.1036731123924
"3267"	0.6	1	"certainty"	"g"	-12.9451510310173
"3268"	0.6	1	"certainty"	"u"	-10.7581984817982
"3269"	0.6	1	"claim"	"g"	-13.6169151961803
"3270"	0.6	1	"claim"	"u"	-10.8415183842182
"3271"	0.6	1	"complaint"	"g"	-13.6424585431814
"3272"	0.6	1	"complaint"	"u"	-10.7508439838886
"3273"	0.6	1	"concern"	"g"	-13.5521690845489
"3274"	0.6	1	"concern"	"u"	-10.6020236432552
"3275"	0.6	1	"conclusion"	"g"	-14.0363588184118
"3276"	0.6	1	"conclusion"	"u"	-10.9487265169621
"3277"	0.6	1	"confirmation"	"g"	-13.8014149665833
"3278"	0.6	1	"confirmation"	"u"	-11.243688416481
"3279"	0.6	1	"conjecture"	"g"	-13.0432565510273
"3280"	0.6	1	"conjecture"	"u"	-10.904022616148
"3281"	0.6	1	"contention"	"g"	-13.8278483748436
"3282"	0.6	1	"contention"	"u"	-10.9488438189029
"3283"	0.6	1	"conviction"	"g"	-13.7675236165524
"3284"	0.6	1	"conviction"	"u"	-11.2100784897804
"3285"	0.6	1	"declaration"	"g"	-13.4931982159615
"3286"	0.6	1	"declaration"	"u"	-10.9621462345123
"3287"	0.6	1	"disclosure"	"g"	-13.562305867672
"3288"	0.6	1	"disclosure"	"u"	-11.1464042186737
"3289"	0.6	1	"evidence"	"g"	-13.4208210110664
"3290"	0.6	1	"evidence"	"u"	-10.9822633981705
"3291"	0.6	1	"fact"	"g"	-14.1549355983734
"3292"	0.6	1	"fact"	"u"	-11.2289514362812
"3293"	0.6	1	"feeling"	"g"	-13.6746870428324
"3294"	0.6	1	"feeling"	"u"	-10.6504179954529
"3295"	0.6	1	"finding"	"g"	-13.2998495846987
"3296"	0.6	1	"finding"	"u"	-11.1241864383221
"3297"	0.6	1	"guess"	"g"	-13.2431488037109
"3298"	0.6	1	"guess"	"u"	-10.0476463854313
"3299"	0.6	1	"idea"	"g"	-13.9603259265423
"3300"	0.6	1	"idea"	"u"	-11.2572520196438
"3301"	0.6	1	"impression"	"g"	-13.8528662919998
"3302"	0.6	1	"impression"	"u"	-11.1734993875027
"3303"	0.6	1	"indication"	"g"	-13.6741161048412
"3304"	0.6	1	"indication"	"u"	-10.8593983471394
"3305"	0.6	1	"information"	"g"	-13.1231727600098
"3306"	0.6	1	"information"	"u"	-10.6028501212597
"3307"	0.6	1	"insinuation"	"g"	-13.4333303570747
"3308"	0.6	1	"insinuation"	"u"	-10.2214506089687
"3309"	0.6	1	"intuition"	"g"	-13.6755979657173
"3310"	0.6	1	"intuition"	"u"	-10.7292145311832
"3311"	0.6	1	"message"	"g"	-13.8009537011385
"3312"	0.6	1	"message"	"u"	-10.6268156588077
"3313"	0.6	1	"myth"	"g"	-13.5522386878729
"3314"	0.6	1	"myth"	"u"	-10.5562351763248
"3315"	0.6	1	"news"	"g"	-13.6476065516472
"3316"	0.6	1	"news"	"u"	-10.45150385499
"3317"	0.6	1	"notion"	"g"	-13.4335831403732
"3318"	0.6	1	"notion"	"u"	-11.3999371945858
"3319"	0.6	1	"observation"	"g"	-13.2980436682701
"3320"	0.6	1	"observation"	"u"	-11.0572790026665
"3321"	0.6	1	"opinion"	"g"	-14.1130070537329
"3322"	0.6	1	"opinion"	"u"	-11.4962120473385
"3323"	0.6	1	"perception"	"g"	-13.6538880169392
"3324"	0.6	1	"perception"	"u"	-11.3796680986881
"3325"	0.6	1	"prediction"	"g"	-13.932715728879
"3326"	0.6	1	"prediction"	"u"	-11.0919290304184
"3327"	0.6	1	"presumption"	"g"	-13.4467795044184
"3328"	0.6	1	"presumption"	"u"	-10.9664804160595
"3329"	0.6	1	"proof"	"g"	-13.3543932437897
"3330"	0.6	1	"proof"	"u"	-10.831366699934
"3331"	0.6	1	"realization"	"g"	-14.3535794764757
"3332"	0.6	1	"realization"	"u"	-11.3062550246716
"3333"	0.6	1	"recognition"	"g"	-13.6133218407631
"3334"	0.6	1	"recognition"	"u"	-10.5196060061455
"3335"	0.6	1	"remark"	"g"	-13.3114206492901
"3336"	0.6	1	"remark"	"u"	-10.6696170389652
"3337"	0.6	1	"reminder"	"g"	-13.5819907486439
"3338"	0.6	1	"reminder"	"u"	-10.6654089510441
"3339"	0.6	1	"report"	"g"	-13.4652014374733
"3340"	0.6	1	"report"	"u"	-10.3364138126373
"3341"	0.6	1	"revelation"	"g"	-13.2539917826653
"3342"	0.6	1	"revelation"	"u"	-10.7124675631523
"3343"	0.6	1	"rumor"	"g"	-13.179571300745
"3344"	0.6	1	"rumor"	"u"	-10.6353249669075
"3345"	0.6	1	"sense"	"g"	-13.1470801532269
"3346"	0.6	1	"sense"	"u"	-10.7811167359352
"3347"	0.6	1	"speculation"	"g"	-13.8766132742166
"3348"	0.6	1	"speculation"	"u"	-10.877776068449
"3349"	0.6	1	"statement"	"g"	-13.993071436882
"3350"	0.6	1	"statement"	"u"	-10.8751244664192
"3351"	0.6	1	"story"	"g"	-12.4589223265648
"3352"	0.6	1	"story"	"u"	-10.7578593015671
"3353"	0.6	1	"suggestion"	"g"	-13.395331889391
"3354"	0.6	1	"suggestion"	"u"	-11.4922745943069
"3355"	0.6	1	"suspicion"	"g"	-13.1672877520323
"3356"	0.6	1	"suspicion"	"u"	-10.8921500563621
"3357"	0.6	1	"thought"	"g"	-13.6761016249657
"3358"	0.6	1	"thought"	"u"	-10.8208687424659
"3359"	0.6	1	"truth"	"g"	-13.5974808633328
"3360"	0.6	1	"truth"	"u"	-10.8283364892006
"3361"	0.6	1	"understanding"	"g"	-13.4926901012659
"3362"	0.6	1	"understanding"	"u"	-10.8784987151623
"3363"	0.6	1	"view"	"g"	-13.4779045432806
"3364"	0.6	1	"view"	"u"	-11.3537574231624
"3365"	0.7	0	"accusation"	"g"	14.2174921035767
"3366"	0.7	0	"accusation"	"u"	6.66225771903991
"3367"	0.7	0	"admission"	"g"	14.1875927448273
"3368"	0.7	0	"admission"	"u"	6.39970545768738
"3369"	0.7	0	"allegation"	"g"	14.1494426727295
"3370"	0.7	0	"allegation"	"u"	7.3326045751572
"3371"	0.7	0	"announcement"	"g"	14.0491232872009
"3372"	0.7	0	"announcement"	"u"	6.82484321594237
"3373"	0.7	0	"assertion"	"g"	14.5587446689606
"3374"	0.7	0	"assertion"	"u"	6.41601209640502
"3375"	0.7	0	"assessment"	"g"	14.4193443059921
"3376"	0.7	0	"assessment"	"u"	7.09526054859163
"3377"	0.7	0	"assumption"	"g"	13.4861192703247
"3378"	0.7	0	"assumption"	"u"	5.70023612976072
"3379"	0.7	0	"assurance"	"g"	13.6217876672745
"3380"	0.7	0	"assurance"	"u"	6.87102167606354
"3381"	0.7	0	"belief"	"g"	13.9626717567444
"3382"	0.7	0	"belief"	"u"	7.05522184371946
"3383"	0.7	0	"certainty"	"g"	14.6632280349732
"3384"	0.7	0	"certainty"	"u"	6.46305994987487
"3385"	0.7	0	"claim"	"g"	14.6909223794937
"3386"	0.7	0	"claim"	"u"	6.94923691749576
"3387"	0.7	0	"complaint"	"g"	13.6822311878204
"3388"	0.7	0	"complaint"	"u"	6.82984583377842
"3389"	0.7	0	"concern"	"g"	15.0066168308258
"3390"	0.7	0	"concern"	"u"	6.5735044956207
"3391"	0.7	0	"conclusion"	"g"	14.6370012760162
"3392"	0.7	0	"conclusion"	"u"	6.46590189933778
"3393"	0.7	0	"confirmation"	"g"	14.185728430748
"3394"	0.7	0	"confirmation"	"u"	6.83204202651979
"3395"	0.7	0	"conjecture"	"g"	14.2706362009048
"3396"	0.7	0	"conjecture"	"u"	7.12470929622651
"3397"	0.7	0	"contention"	"g"	14.071285367012
"3398"	0.7	0	"contention"	"u"	6.06968836784361
"3399"	0.7	0	"conviction"	"g"	14.3998711109162
"3400"	0.7	0	"conviction"	"u"	6.39173202514648
"3401"	0.7	0	"declaration"	"g"	14.5945084095001
"3402"	0.7	0	"declaration"	"u"	7.13551597595214
"3403"	0.7	0	"disclosure"	"g"	14.6321518421173
"3404"	0.7	0	"disclosure"	"u"	6.57263486385343
"3405"	0.7	0	"evidence"	"g"	14.4585882425308
"3406"	0.7	0	"evidence"	"u"	6.59955995082855
"3407"	0.7	0	"fact"	"g"	14.5454742908477
"3408"	0.7	0	"fact"	"u"	6.62061374187468
"3409"	0.7	0	"feeling"	"g"	14.4639399051667
"3410"	0.7	0	"feeling"	"u"	6.23489146232609
"3411"	0.7	0	"finding"	"g"	15.0489460229873
"3412"	0.7	0	"finding"	"u"	6.46254472732546
"3413"	0.7	0	"guess"	"g"	13.9153262376785
"3414"	0.7	0	"guess"	"u"	6.94582848548891
"3415"	0.7	0	"idea"	"g"	14.8837976455688
"3416"	0.7	0	"idea"	"u"	6.3695840120315
"3417"	0.7	0	"impression"	"g"	14.6534601449966
"3418"	0.7	0	"impression"	"u"	6.41722278594973
"3419"	0.7	0	"indication"	"g"	13.7903544902802
"3420"	0.7	0	"indication"	"u"	6.76553719043729
"3421"	0.7	0	"information"	"g"	14.2329216003418
"3422"	0.7	0	"information"	"u"	7.34458606243137
"3423"	0.7	0	"insinuation"	"g"	16.1735471487045
"3424"	0.7	0	"insinuation"	"u"	7.3963022708893
"3425"	0.7	0	"intuition"	"g"	14.5242406129837
"3426"	0.7	0	"intuition"	"u"	7.02056961059571
"3427"	0.7	0	"message"	"g"	13.9935560226441
"3428"	0.7	0	"message"	"u"	6.50505249500273
"3429"	0.7	0	"myth"	"g"	14.7892996072769
"3430"	0.7	0	"myth"	"u"	7.2819829463959
"3431"	0.7	0	"news"	"g"	15.2122938632965
"3432"	0.7	0	"news"	"u"	7.23567430973057
"3433"	0.7	0	"notion"	"g"	15.0112348794937
"3434"	0.7	0	"notion"	"u"	5.99063138961791
"3435"	0.7	0	"observation"	"g"	14.2877144813538
"3436"	0.7	0	"observation"	"u"	7.13347272872927
"3437"	0.7	0	"opinion"	"g"	14.1734689474106
"3438"	0.7	0	"opinion"	"u"	7.08179645538334
"3439"	0.7	0	"perception"	"g"	14.7442971467972
"3440"	0.7	0	"perception"	"u"	6.57488529682159
"3441"	0.7	0	"prediction"	"g"	13.6090344190597
"3442"	0.7	0	"prediction"	"u"	7.05183618068695
"3443"	0.7	0	"presumption"	"g"	14.761003613472
"3444"	0.7	0	"presumption"	"u"	5.88481228351592
"3445"	0.7	0	"proof"	"g"	14.5286800861359
"3446"	0.7	0	"proof"	"u"	6.42235927581789
"3447"	0.7	0	"realization"	"g"	12.7681648731232
"3448"	0.7	0	"realization"	"u"	6.43166940212251
"3449"	0.7	0	"recognition"	"g"	15.3188775777817
"3450"	0.7	0	"recognition"	"u"	6.80001192092898
"3451"	0.7	0	"remark"	"g"	13.8494884967804
"3452"	0.7	0	"remark"	"u"	6.14374511241911
"3453"	0.7	0	"reminder"	"g"	14.8631802797318
"3454"	0.7	0	"reminder"	"u"	6.74142699241639
"3455"	0.7	0	"report"	"g"	15.0021418333054
"3456"	0.7	0	"report"	"u"	7.39102308750149
"3457"	0.7	0	"revelation"	"g"	15.301238656044
"3458"	0.7	0	"revelation"	"u"	6.68739550113678
